State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Madhya Pradesh,AGAR MALWA,2013,Rabi,Masoor,7170.0,3886.0
Madhya Pradesh,AGAR MALWA,2013,Rabi,Other  Rabi pulses,23.0,7.0
Madhya Pradesh,AGAR MALWA,2013,Rabi,Peas & beans (Pulses),255.0,147.0
Madhya Pradesh,AGAR MALWA,2013,Rabi,Rapeseed &Mustard,5205.0,4828.0
Madhya Pradesh,AGAR MALWA,2013,Rabi,Wheat,40434.0,91502.0
Madhya Pradesh,AGAR MALWA,2013,Whole Year,Coriander,14333.0,6909.0
Madhya Pradesh,AGAR MALWA,2013,Whole Year,Dry chillies,598.0,300.0
Madhya Pradesh,AGAR MALWA,2013,Whole Year,Dry ginger,2.0,2.0
Madhya Pradesh,AGAR MALWA,2013,Whole Year,Garlic,1572.0,2644.0
Madhya Pradesh,AGAR MALWA,2013,Whole Year,Onion,2015.0,25913.0
Madhya Pradesh,AGAR MALWA,2013,Whole Year,Potato,795.0,10679.0
Madhya Pradesh,AGAR MALWA,2013,Whole Year,Sesamum,671.0,296.0
Madhya Pradesh,AGAR MALWA,2013,Whole Year,Sugarcane,14.0,530.0
Madhya Pradesh,AGAR MALWA,2013,Whole Year,Sweet potato,66.0,433.0
Madhya Pradesh,ALIRAJPUR,2008,Kharif,Arhar/Tur,2421.0,1270.0
Madhya Pradesh,ALIRAJPUR,2008,Kharif,Bajra,16862.0,11650.0
Madhya Pradesh,ALIRAJPUR,2008,Kharif,Castor seed,482.0,202.0
Madhya Pradesh,ALIRAJPUR,2008,Kharif,Cotton(lint),5122.0,776.0
Madhya Pradesh,ALIRAJPUR,2008,Kharif,Groundnut,10627.0,10717.0
Madhya Pradesh,ALIRAJPUR,2008,Kharif,Horse-gram,10047.0,4340.0
Madhya Pradesh,ALIRAJPUR,2008,Kharif,Jowar,13113.0,13442.0
Madhya Pradesh,ALIRAJPUR,2008,Kharif,Maize,37707.0,45428.0
Madhya Pradesh,ALIRAJPUR,2008,Kharif,Rice,7665.0,3561.0
Madhya Pradesh,ALIRAJPUR,2008,Kharif,Sannhamp,37.0,17.0
Madhya Pradesh,ALIRAJPUR,2008,Kharif,Soyabean,11244.0,8536.0
Madhya Pradesh,ALIRAJPUR,2008,Kharif,Urad,56305.0,27252.0
Madhya Pradesh,ALIRAJPUR,2008,Rabi,Barley,11.0,11.0
Madhya Pradesh,ALIRAJPUR,2008,Rabi,Gram,7912.0,4415.0
Madhya Pradesh,ALIRAJPUR,2008,Rabi,Jowar,1055.0,1252.0
Madhya Pradesh,ALIRAJPUR,2008,Rabi,Peas & beans (Pulses),17.0,9.0
Madhya Pradesh,ALIRAJPUR,2008,Rabi,Wheat,14047.0,25303.0
Madhya Pradesh,ALIRAJPUR,2008,Whole Year,Garlic,64.0,144.0
Madhya Pradesh,ALIRAJPUR,2008,Whole Year,Onion,84.0,832.0
Madhya Pradesh,ALIRAJPUR,2008,Whole Year,Sesamum,83.0,33.0
Madhya Pradesh,ALIRAJPUR,2008,Whole Year,Small millets,1801.0,505.0
Madhya Pradesh,ALIRAJPUR,2008,Whole Year,Sugarcane,3.0,90.0
Madhya Pradesh,ALIRAJPUR,2008,Whole Year,Sweet potato,9.0,57.0
Madhya Pradesh,ALIRAJPUR,2008,Whole Year,Turmeric,2.0,2.0
Madhya Pradesh,ALIRAJPUR,2009,Kharif,Horse-gram,9466.0,3832.0
Madhya Pradesh,ALIRAJPUR,2009,Kharif,Jowar,13372.0,15520.0
Madhya Pradesh,ALIRAJPUR,2009,Kharif,Moong(Green Gram),1292.0,485.0
Madhya Pradesh,ALIRAJPUR,2009,Kharif,Small millets,1892.0,459.0
Madhya Pradesh,ALIRAJPUR,2009,Kharif,Urad,54620.0,27337.0
Madhya Pradesh,ALIRAJPUR,2009,Rabi,Jowar,1448.0,1869.0
Madhya Pradesh,ALIRAJPUR,2009,Rabi,Moong(Green Gram),58.0,15.0
Madhya Pradesh,ALIRAJPUR,2009,Whole Year,Arhar/Tur,2751.0,1462.0
Madhya Pradesh,ALIRAJPUR,2009,Whole Year,Bajra,16308.0,9956.0
Madhya Pradesh,ALIRAJPUR,2009,Whole Year,Castor seed,429.0,184.0
Madhya Pradesh,ALIRAJPUR,2009,Whole Year,Cotton(lint),5011.0,536.0
Madhya Pradesh,ALIRAJPUR,2009,Whole Year,Dry chillies,408.0,781.0
Madhya Pradesh,ALIRAJPUR,2009,Whole Year,Dry ginger,9.0,11.0
Madhya Pradesh,ALIRAJPUR,2009,Whole Year,Garlic,71.0,179.0
Madhya Pradesh,ALIRAJPUR,2009,Whole Year,Gram,8716.0,5389.0
Madhya Pradesh,ALIRAJPUR,2009,Whole Year,Groundnut,9971.0,10035.0
Madhya Pradesh,ALIRAJPUR,2009,Whole Year,Linseed,4.0,2.0
Madhya Pradesh,ALIRAJPUR,2009,Whole Year,Maize,38269.0,34443.0
Madhya Pradesh,ALIRAJPUR,2009,Whole Year,Mesta,38.0,13.0
Madhya Pradesh,ALIRAJPUR,2009,Whole Year,Onion,92.0,974.0
Madhya Pradesh,ALIRAJPUR,2009,Whole Year,Peas & beans (Pulses),7.0,3.0
Madhya Pradesh,ALIRAJPUR,2009,Whole Year,Potato,2.0,20.0
Madhya Pradesh,ALIRAJPUR,2009,Whole Year,Rice,7226.0,3008.0
Madhya Pradesh,ALIRAJPUR,2009,Whole Year,Sannhamp,56.0,23.0
Madhya Pradesh,ALIRAJPUR,2009,Whole Year,Sesamum,50.0,25.0
Madhya Pradesh,ALIRAJPUR,2009,Whole Year,Soyabean,14367.0,9770.0
Madhya Pradesh,ALIRAJPUR,2009,Whole Year,Sugarcane,1.0,30.0
Madhya Pradesh,ALIRAJPUR,2009,Whole Year,Sweet potato,15.0,80.0
Madhya Pradesh,ALIRAJPUR,2009,Whole Year,Turmeric,2.0,2.0
Madhya Pradesh,ALIRAJPUR,2009,Whole Year,Wheat,13700.0,24847.0
Madhya Pradesh,ALIRAJPUR,2010,Kharif,Arhar/Tur,2722.0,787.0
Madhya Pradesh,ALIRAJPUR,2010,Kharif,Bajra,16271.0,11789.0
Madhya Pradesh,ALIRAJPUR,2010,Kharif,Castor seed,542.0,235.0
Madhya Pradesh,ALIRAJPUR,2010,Kharif,Cotton(lint),5348.0,3381.0
Madhya Pradesh,ALIRAJPUR,2010,Kharif,Groundnut,10094.0,12298.0
Madhya Pradesh,ALIRAJPUR,2010,Kharif,Horse-gram,8698.0,3698.0
Madhya Pradesh,ALIRAJPUR,2010,Kharif,Jowar,13954.0,17750.0
Madhya Pradesh,ALIRAJPUR,2010,Kharif,Maize,38468.0,43669.0
Madhya Pradesh,ALIRAJPUR,2010,Kharif,Moong(Green Gram),1672.0,628.0
Madhya Pradesh,ALIRAJPUR,2010,Kharif,Other Kharif pulses,818.0,207.0
Madhya Pradesh,ALIRAJPUR,2010,Kharif,Rice,7122.0,5226.0
Madhya Pradesh,ALIRAJPUR,2010,Kharif,Small millets,1609.0,452.0
Madhya Pradesh,ALIRAJPUR,2010,Kharif,Soyabean,15590.0,12022.0
Madhya Pradesh,ALIRAJPUR,2010,Kharif,Urad,53651.0,26852.0
Madhya Pradesh,ALIRAJPUR,2010,Rabi,Barley,3.0,3.0
Madhya Pradesh,ALIRAJPUR,2010,Rabi,Gram,9160.0,5085.0
Madhya Pradesh,ALIRAJPUR,2010,Rabi,Jowar,1290.0,1551.0
Madhya Pradesh,ALIRAJPUR,2010,Rabi,Linseed,3.0,2.0
Madhya Pradesh,ALIRAJPUR,2010,Rabi,Moong(Green Gram),92.0,18.0
Madhya Pradesh,ALIRAJPUR,2010,Rabi,Peas & beans (Pulses),15.0,5.0
Madhya Pradesh,ALIRAJPUR,2010,Rabi,Wheat,15612.0,28584.0
Madhya Pradesh,ALIRAJPUR,2010,Whole Year,Coriander,24.0,12.0
Madhya Pradesh,ALIRAJPUR,2010,Whole Year,Dry chillies,407.0,867.0
Madhya Pradesh,ALIRAJPUR,2010,Whole Year,Dry ginger,8.0,11.0
Madhya Pradesh,ALIRAJPUR,2010,Whole Year,Garlic,82.0,146.0
Madhya Pradesh,ALIRAJPUR,2010,Whole Year,Mesta,19.0,37.0
Madhya Pradesh,ALIRAJPUR,2010,Whole Year,Onion,109.0,1360.0
Madhya Pradesh,ALIRAJPUR,2010,Whole Year,Sannhamp,68.0,156.0
Madhya Pradesh,ALIRAJPUR,2010,Whole Year,Sesamum,68.0,37.0
Madhya Pradesh,ALIRAJPUR,2010,Whole Year,Sweet potato,30.0,129.0
Madhya Pradesh,ALIRAJPUR,2010,Whole Year,Turmeric,2.0,2.0
Madhya Pradesh,ALIRAJPUR,2011,Kharif,Arhar/Tur,2677.0,1006.0
Madhya Pradesh,ALIRAJPUR,2011,Kharif,Bajra,15630.0,11110.0
Madhya Pradesh,ALIRAJPUR,2011,Kharif,Barley,10.0,12.0
Madhya Pradesh,ALIRAJPUR,2011,Kharif,Castor seed,487.0,139.0
Madhya Pradesh,ALIRAJPUR,2011,Kharif,Cotton(lint),6223.0,6776.0
Madhya Pradesh,ALIRAJPUR,2011,Kharif,Groundnut,10139.0,11719.0
Madhya Pradesh,ALIRAJPUR,2011,Kharif,Horse-gram,8326.0,2570.0
Madhya Pradesh,ALIRAJPUR,2011,Kharif,Jowar,13694.0,14990.0
Madhya Pradesh,ALIRAJPUR,2011,Kharif,Maize,38919.0,31776.0
Madhya Pradesh,ALIRAJPUR,2011,Kharif,Mesta,27.0,33.0
Madhya Pradesh,ALIRAJPUR,2011,Kharif,Moong(Green Gram),1501.0,378.0
Madhya Pradesh,ALIRAJPUR,2011,Kharif,Other Kharif pulses,1164.0,224.0
Madhya Pradesh,ALIRAJPUR,2011,Kharif,Rice,6823.0,5131.0
Madhya Pradesh,ALIRAJPUR,2011,Kharif,Sannhamp,64.0,106.0
Madhya Pradesh,ALIRAJPUR,2011,Kharif,Small millets,1476.0,320.0
Madhya Pradesh,ALIRAJPUR,2011,Kharif,Soyabean,15785.0,11507.0
Madhya Pradesh,ALIRAJPUR,2011,Kharif,Urad,53867.0,17847.0
Madhya Pradesh,ALIRAJPUR,2011,Rabi,Gram,8123.0,4053.0
Madhya Pradesh,ALIRAJPUR,2011,Rabi,Jowar,1010.0,1323.0
Madhya Pradesh,ALIRAJPUR,2011,Rabi,Moong(Green Gram),51.0,10.0
Madhya Pradesh,ALIRAJPUR,2011,Rabi,Peas & beans (Pulses),17.0,6.0
Madhya Pradesh,ALIRAJPUR,2011,Rabi,Wheat,14773.0,28261.0
Madhya Pradesh,ALIRAJPUR,2011,Whole Year,Coriander,21.0,9.0
Madhya Pradesh,ALIRAJPUR,2011,Whole Year,Dry chillies,462.0,950.0
Madhya Pradesh,ALIRAJPUR,2011,Whole Year,Dry ginger,19.0,19.0
Madhya Pradesh,ALIRAJPUR,2011,Whole Year,Garlic,101.0,204.0
Madhya Pradesh,ALIRAJPUR,2011,Whole Year,Onion,126.0,1566.0
Madhya Pradesh,ALIRAJPUR,2011,Whole Year,Sesamum,68.0,39.0
Madhya Pradesh,ALIRAJPUR,2011,Whole Year,Sweet potato,15.0,76.0
Madhya Pradesh,ALIRAJPUR,2011,Whole Year,Turmeric,2.0,2.0
Madhya Pradesh,ALIRAJPUR,2012,Kharif,Arhar/Tur,2481.0,1295.0
Madhya Pradesh,ALIRAJPUR,2012,Kharif,Bajra,15577.0,19716.0
Madhya Pradesh,ALIRAJPUR,2012,Kharif,Barley,48.0,48.0
Madhya Pradesh,ALIRAJPUR,2012,Kharif,Castor seed,570.0,223.0
Madhya Pradesh,ALIRAJPUR,2012,Kharif,Cotton(lint),7239.0,9035.0
Madhya Pradesh,ALIRAJPUR,2012,Kharif,Groundnut,8670.0,9147.0
Madhya Pradesh,ALIRAJPUR,2012,Kharif,Horse-gram,8281.0,4109.0
Madhya Pradesh,ALIRAJPUR,2012,Kharif,Jowar,13471.0,17217.0
Madhya Pradesh,ALIRAJPUR,2012,Kharif,Maize,39203.0,76316.0
Madhya Pradesh,ALIRAJPUR,2012,Kharif,Mesta,25.0,6.0
Madhya Pradesh,ALIRAJPUR,2012,Kharif,Moong(Green Gram),1379.0,622.0
Madhya Pradesh,ALIRAJPUR,2012,Kharif,Other Kharif pulses,1001.0,185.0
Madhya Pradesh,ALIRAJPUR,2012,Kharif,Rice,7082.0,3857.0
Madhya Pradesh,ALIRAJPUR,2012,Kharif,Sannhamp,57.0,100.0
Madhya Pradesh,ALIRAJPUR,2012,Kharif,Small millets,1376.0,442.0
Madhya Pradesh,ALIRAJPUR,2012,Kharif,Soyabean,16206.0,15787.0
Madhya Pradesh,ALIRAJPUR,2012,Kharif,Urad,53353.0,30598.0
Madhya Pradesh,ALIRAJPUR,2012,Rabi,Gram,8582.0,4563.0
Madhya Pradesh,ALIRAJPUR,2012,Rabi,Jowar,1001.0,1901.0
Madhya Pradesh,ALIRAJPUR,2012,Rabi,Moong(Green Gram),88.0,28.0
Madhya Pradesh,ALIRAJPUR,2012,Rabi,Peas & beans (Pulses),37.0,19.0
Madhya Pradesh,ALIRAJPUR,2012,Rabi,Wheat,17561.0,53421.0
Madhya Pradesh,ALIRAJPUR,2012,Whole Year,Coriander,54.0,23.0
Madhya Pradesh,ALIRAJPUR,2012,Whole Year,Dry chillies,526.0,1073.0
Madhya Pradesh,ALIRAJPUR,2012,Whole Year,Dry ginger,24.0,33.0
Madhya Pradesh,ALIRAJPUR,2012,Whole Year,Garlic,136.0,315.0
Madhya Pradesh,ALIRAJPUR,2012,Whole Year,Onion,185.0,2540.0
Madhya Pradesh,ALIRAJPUR,2012,Whole Year,Sesamum,66.0,32.0
Madhya Pradesh,ALIRAJPUR,2012,Whole Year,Sugarcane,6.0,220.0
Madhya Pradesh,ALIRAJPUR,2012,Whole Year,Sweet potato,11.0,69.0
Madhya Pradesh,ALIRAJPUR,2012,Whole Year,Turmeric,24.0,22.0
Madhya Pradesh,ALIRAJPUR,2013,Kharif,Arhar/Tur,2639.0,1042.0
Madhya Pradesh,ALIRAJPUR,2013,Kharif,Bajra,13619.0,18378.0
Madhya Pradesh,ALIRAJPUR,2013,Kharif,Barley,49.0,61.0
Madhya Pradesh,ALIRAJPUR,2013,Kharif,Castor seed,513.0,352.0
Madhya Pradesh,ALIRAJPUR,2013,Kharif,Cotton(lint),7870.0,16717.0
Madhya Pradesh,ALIRAJPUR,2013,Kharif,Groundnut,10067.0,8635.0
Madhya Pradesh,ALIRAJPUR,2013,Kharif,Horse-gram,7694.0,4838.0
Madhya Pradesh,ALIRAJPUR,2013,Kharif,Jowar,13289.0,21633.0
Madhya Pradesh,ALIRAJPUR,2013,Kharif,Maize,38841.0,30247.0
Madhya Pradesh,ALIRAJPUR,2013,Kharif,Mesta,21.0,32.0
Madhya Pradesh,ALIRAJPUR,2013,Kharif,Moong(Green Gram),1371.0,436.0
Madhya Pradesh,ALIRAJPUR,2013,Kharif,Other Kharif pulses,1122.0,190.0
Madhya Pradesh,ALIRAJPUR,2013,Kharif,Rice,6947.0,4361.0
Madhya Pradesh,ALIRAJPUR,2013,Kharif,Sannhamp,66.0,134.0
Madhya Pradesh,ALIRAJPUR,2013,Kharif,Small millets,1319.0,572.0
Madhya Pradesh,ALIRAJPUR,2013,Kharif,Soyabean,16990.0,8793.0
Madhya Pradesh,ALIRAJPUR,2013,Kharif,Urad,53493.0,18948.0
Madhya Pradesh,ALIRAJPUR,2013,Rabi,Gram,10224.0,9764.0
Manipur,BISHNUPUR,2004,Whole Year,Dry chillies,350.0,210.0
Manipur,BISHNUPUR,2004,Whole Year,Onion,100.0,210.0
Manipur,BISHNUPUR,2004,Whole Year,Potato,190.0,990.0
Manipur,BISHNUPUR,2004,Whole Year,Turmeric,220.0,150.0
Manipur,BISHNUPUR,2005,Kharif,Dry ginger,10.0,20.0
Manipur,BISHNUPUR,2005,Kharif,Other Kharif pulses,430.0,220.0
Manipur,BISHNUPUR,2005,Kharif,Peas & beans (Pulses),100.0,60.0
Manipur,BISHNUPUR,2005,Kharif,Rice,16030.0,48180.0
Manipur,BISHNUPUR,2005,Kharif,Soyabean,10.0,10.0
Manipur,BISHNUPUR,2005,Rabi,Rapeseed &Mustard,130.0,50.0
Manipur,BISHNUPUR,2005,Whole Year,Banana,10.0,130.0
Manipur,BISHNUPUR,2005,Whole Year,Dry chillies,540.0,320.0
Manipur,BISHNUPUR,2005,Whole Year,Onion,50.0,110.0
Manipur,BISHNUPUR,2005,Whole Year,Potato,260.0,1360.0
Manipur,BISHNUPUR,2005,Whole Year,Sugarcane,20.0,650.0
Manipur,BISHNUPUR,2005,Whole Year,Turmeric,150.0,100.0
Manipur,BISHNUPUR,2006,Kharif,Dry ginger,20.0,30.0
Manipur,BISHNUPUR,2006,Kharif,Other Kharif pulses,580.0,300.0
Manipur,BISHNUPUR,2006,Kharif,Peas & beans (Pulses),260.0,130.0
Manipur,BISHNUPUR,2006,Kharif,Rice,15210.0,40820.0
Manipur,BISHNUPUR,2006,Summer,Turmeric,30.0,20.0
Manipur,BISHNUPUR,2006,Whole Year,Banana,30.0,390.0
Manipur,BISHNUPUR,2006,Whole Year,Dry chillies,940.0,560.0
Manipur,BISHNUPUR,2006,Whole Year,Onion,60.0,130.0
Manipur,BISHNUPUR,2006,Whole Year,Potato,690.0,3610.0
Manipur,BISHNUPUR,2006,Whole Year,Sugarcane,160.0,5230.0
Manipur,BISHNUPUR,2006,Whole Year,Turmeric,170.0,170.0
Manipur,BISHNUPUR,2007,Kharif,Dry ginger,10.0,20.0
Manipur,BISHNUPUR,2007,Kharif,Other Kharif pulses,470.0,230.0
Manipur,BISHNUPUR,2007,Kharif,Peas & beans (Pulses),210.0,110.0
Manipur,BISHNUPUR,2007,Kharif,Rice,17200.0,50940.0
Manipur,BISHNUPUR,2007,Rabi,Rapeseed &Mustard,40.0,20.0
Manipur,BISHNUPUR,2007,Whole Year,Banana,130.0,1670.0
Manipur,BISHNUPUR,2007,Whole Year,Dry chillies,670.0,400.0
Manipur,BISHNUPUR,2007,Whole Year,Onion,60.0,130.0
Manipur,BISHNUPUR,2007,Whole Year,Potato,620.0,3240.0
Manipur,BISHNUPUR,2007,Whole Year,Turmeric,300.0,210.0
Manipur,CHANDEL,1997,Kharif,Maize,2.0,4.0
Manipur,CHANDEL,1997,Kharif,Other Kharif pulses,8.0,4.0
Manipur,CHANDEL,1997,Kharif,Rice,7.0,9.0
Manipur,CHANDEL,1997,Whole Year,Banana,1.0,12.0
Manipur,CHANDEL,1998,Autumn,Banana,350.0,4510.0
Manipur,CHANDEL,1998,Autumn,Dry ginger,30.0,50.0
Manipur,CHANDEL,1998,Autumn,Maize,30.0,40.0
Manipur,CHANDEL,1998,Autumn,Peas & beans (Pulses),160.0,80.0
Manipur,CHANDEL,1998,Autumn,Potato,20.0,110.0
Manipur,CHANDEL,1998,Autumn,Rice,2700.0,3320.0
Manipur,CHANDEL,1998,Autumn,Sesamum,260.0,120.0
Manipur,CHANDEL,1998,Autumn,Soyabean,30.0,40.0
Manipur,CHANDEL,1998,Rabi,Banana,250.0,3210.0
Manipur,CHANDEL,1998,Rabi,Onion,10.0,20.0
Manipur,CHANDEL,1998,Rabi,Peas & beans (Pulses),200.0,100.0
Manipur,CHANDEL,1998,Rabi,Potato,270.0,1410.0
Manipur,CHANDEL,1998,Winter,Banana,300.0,3860.0
Manipur,CHANDEL,1998,Winter,Onion,10.0,20.0
Manipur,CHANDEL,1998,Winter,Peas & beans (Pulses),70.0,40.0
Manipur,CHANDEL,1998,Winter,Potato,330.0,1720.0
Manipur,CHANDEL,1998,Winter,Rice,3540.0,5180.0
Manipur,CHANDEL,1999,Kharif,Dry ginger,50.0,80.0
Manipur,CHANDEL,1999,Kharif,Maize,180.0,460.0
Manipur,CHANDEL,1999,Kharif,Peas & beans (Pulses),310.0,160.0
Manipur,CHANDEL,1999,Kharif,Rice,6170.0,6710.0
Manipur,CHANDEL,1999,Kharif,Sesamum,140.0,70.0
Manipur,CHANDEL,1999,Kharif,Soyabean,130.0,160.0
Manipur,CHANDEL,1999,Rabi,Rapeseed &Mustard,40.0,20.0
Manipur,CHANDEL,1999,Whole Year,Banana,810.0,10420.0
Manipur,CHANDEL,1999,Whole Year,Dry chillies,10.0,10.0
Manipur,CHANDEL,1999,Whole Year,Onion,10.0,20.0
Manipur,CHANDEL,1999,Whole Year,Potato,130.0,680.0
Manipur,CHANDEL,1999,Whole Year,Sugarcane,180.0,5880.0
Manipur,CHANDEL,1999,Whole Year,Tapioca,30.0,130.0
Manipur,CHANDEL,1999,Whole Year,Turmeric,10.0,10.0
Manipur,CHANDEL,2000,Kharif,Dry ginger,50.0,80.0
Manipur,CHANDEL,2000,Kharif,Maize,140.0,460.0
Tamil Nadu,THENI,1999,Whole Year,Onion,882.0,6222.0
Tamil Nadu,THENI,1999,Whole Year,Sugarcane,13515.0,1622842.0
Tamil Nadu,THENI,1999,Whole Year,Tapioca,19.0,674.0
Tamil Nadu,THENI,1999,Whole Year,Tobacco,10.0,16.0
Tamil Nadu,THENI,1999,Whole Year,Turmeric,10.0,56.0
Tamil Nadu,THENI,2000,Kharif,Arhar/Tur,2216.0,1532.0
Tamil Nadu,THENI,2000,Kharif,Bajra,7865.0,13454.0
Tamil Nadu,THENI,2000,Kharif,Castor seed,1031.0,319.0
Tamil Nadu,THENI,2000,Kharif,Cotton(lint),9531.0,17666.0
Tamil Nadu,THENI,2000,Kharif,Groundnut,8402.0,16586.0
Tamil Nadu,THENI,2000,Kharif,Horse-gram,1234.0,538.0
Tamil Nadu,THENI,2000,Kharif,Jowar,16000.0,23530.0
Tamil Nadu,THENI,2000,Kharif,Maize,15112.0,24324.0
Tamil Nadu,THENI,2000,Kharif,Moong(Green Gram),4600.0,2148.0
Tamil Nadu,THENI,2000,Kharif,Other Cereals & Millets,2501.0,2217.0
Tamil Nadu,THENI,2000,Kharif,Other Kharif pulses,11438.0,1974.0
Tamil Nadu,THENI,2000,Kharif,Ragi,336.0,573.0
Tamil Nadu,THENI,2000,Kharif,Rice,20885.0,75835.0
Tamil Nadu,THENI,2000,Kharif,Sesamum,3029.0,1365.0
Tamil Nadu,THENI,2000,Kharif,Sunflower,1693.0,2275.0
Tamil Nadu,THENI,2000,Kharif,Urad,2376.0,1231.0
Tamil Nadu,THENI,2000,Whole Year,Banana,1530.0,26872.0
Tamil Nadu,THENI,2000,Whole Year,Black pepper,24.0,6.0
Tamil Nadu,THENI,2000,Whole Year,Cardamom,1222.0,116.0
Tamil Nadu,THENI,2000,Whole Year,Cashewnut,2175.0,836.0
Tamil Nadu,THENI,2000,Whole Year,Coriander,41.0,10.0
Tamil Nadu,THENI,2000,Whole Year,Dry chillies,265.0,220.0
Tamil Nadu,THENI,2000,Whole Year,Onion,894.0,6306.0
Tamil Nadu,THENI,2000,Whole Year,Potato,1.0,17.0
Tamil Nadu,THENI,2000,Whole Year,Sugarcane,12673.0,1569245.0
Tamil Nadu,THENI,2000,Whole Year,Tapioca,132.0,4684.0
Tamil Nadu,THENI,2000,Whole Year,Tobacco,7.0,11.0
Tamil Nadu,THENI,2000,Whole Year,Turmeric,1.0,5.0
Tamil Nadu,THENI,2001,Kharif,Arhar/Tur,2949.0,1740.0
Tamil Nadu,THENI,2001,Kharif,Bajra,4099.0,5930.0
Tamil Nadu,THENI,2001,Kharif,Cotton(lint),5438.0,7930.0
Tamil Nadu,THENI,2001,Kharif,Groundnut,6485.0,7980.0
Tamil Nadu,THENI,2001,Kharif,Jowar,9738.0,17050.0
Tamil Nadu,THENI,2001,Kharif,Moong(Green Gram),176.0,70.0
Tamil Nadu,THENI,2001,Kharif,Ragi,174.0,430.0
Tamil Nadu,THENI,2001,Kharif,Rice,17422.0,77880.0
Tamil Nadu,THENI,2001,Kharif,Sesamum,832.0,270.0
Tamil Nadu,THENI,2001,Kharif,Sunflower,186.0,240.0
Tamil Nadu,THENI,2001,Kharif,Urad,289.0,110.0
Tamil Nadu,THENI,2001,Whole Year,Sugarcane,10790.0,1711000.0
Tamil Nadu,THENI,2002,Kharif,Arhar/Tur,2619.0,3842.0
Tamil Nadu,THENI,2002,Kharif,Bajra,4860.0,4137.0
Tamil Nadu,THENI,2002,Kharif,Castor seed,75.0,14.0
Tamil Nadu,THENI,2002,Kharif,Cotton(lint),3033.0,4626.0
Tamil Nadu,THENI,2002,Kharif,Groundnut,4380.0,3827.0
Tamil Nadu,THENI,2002,Kharif,Horse-gram,389.0,99.0
Tamil Nadu,THENI,2002,Kharif,Jowar,11240.0,15308.0
Tamil Nadu,THENI,2002,Kharif,Korra,37.0,16.0
Tamil Nadu,THENI,2002,Kharif,Maize,7154.0,14355.0
Tamil Nadu,THENI,2002,Kharif,Moong(Green Gram),129.0,55.0
Tamil Nadu,THENI,2002,Kharif,Other Kharif pulses,4185.0,725.0
Tamil Nadu,THENI,2002,Kharif,Ragi,175.0,304.0
Tamil Nadu,THENI,2002,Kharif,Rice,13783.0,54953.0
Tamil Nadu,THENI,2002,Kharif,Samai,199.0,144.0
Tamil Nadu,THENI,2002,Kharif,Sesamum,511.0,166.0
Tamil Nadu,THENI,2002,Kharif,Small millets,30.0,17.0
Tamil Nadu,THENI,2002,Kharif,Sunflower,152.0,131.0
Tamil Nadu,THENI,2002,Kharif,Urad,250.0,100.0
Tamil Nadu,THENI,2002,Kharif,Varagu,1.0,1.0
Tamil Nadu,THENI,2002,Whole Year,Ash Gourd,17.0,0.0
Tamil Nadu,THENI,2002,Whole Year,Banana,3702.0,136800.0
Tamil Nadu,THENI,2002,Whole Year,Beans & Mutter(Vegetable),300.0,0.0
Tamil Nadu,THENI,2002,Whole Year,Beet Root,251.0,0.0
Tamil Nadu,THENI,2002,Whole Year,Bhindi,132.0,983.0
Tamil Nadu,THENI,2002,Whole Year,Bitter Gourd,16.0,0.0
Tamil Nadu,THENI,2002,Whole Year,Bottle Gourd,1.0,0.0
Tamil Nadu,THENI,2002,Whole Year,Brinjal,412.0,2349.0
Tamil Nadu,THENI,2002,Whole Year,Cabbage,79.0,4637.0
Tamil Nadu,THENI,2002,Whole Year,Cashewnut,4045.0,1223.0
Tamil Nadu,THENI,2002,Whole Year,Cauliflower,24.0,0.0
Tamil Nadu,THENI,2002,Whole Year,Citrus Fruit,223.0,247.0
Tamil Nadu,THENI,2002,Whole Year,Coconut,14284.0,141100.0
Tamil Nadu,THENI,2002,Whole Year,Coriander,7.0,1.0
Tamil Nadu,THENI,2002,Whole Year,Cucumber,24.0,0.0
Tamil Nadu,THENI,2002,Whole Year,Drum Stick,633.0,0.0
Tamil Nadu,THENI,2002,Whole Year,Dry chillies,173.0,103.0
Tamil Nadu,PUDUKKOTTAI,2001,Kharif,Bajra,30.0,40.0
Tamil Nadu,PUDUKKOTTAI,2001,Kharif,Cotton(lint),443.0,870.0
Tamil Nadu,PUDUKKOTTAI,2001,Kharif,Groundnut,27543.0,41370.0
Tamil Nadu,PUDUKKOTTAI,2001,Kharif,Jowar,326.0,160.0
Tamil Nadu,PUDUKKOTTAI,2001,Kharif,Moong(Green Gram),37.0,20.0
Tamil Nadu,PUDUKKOTTAI,2001,Kharif,Ragi,278.0,620.0
Tamil Nadu,PUDUKKOTTAI,2001,Kharif,Rice,83500.0,220600.0
Tamil Nadu,PUDUKKOTTAI,2001,Kharif,Sesamum,1481.0,760.0
Tamil Nadu,PUDUKKOTTAI,2001,Kharif,Sunflower,5.0,10.0
Tamil Nadu,PUDUKKOTTAI,2001,Kharif,Urad,2140.0,840.0
Tamil Nadu,PUDUKKOTTAI,2001,Whole Year,Sugarcane,5811.0,582200.0
Tamil Nadu,PUDUKKOTTAI,2002,Kharif,Arhar/Tur,1456.0,679.0
Tamil Nadu,PUDUKKOTTAI,2002,Kharif,Bajra,7.0,6.0
